data,method,optimizer,fast,cross,loss_type,time,loss,loss_mse_acc_10,loss_mae_auc_10
Ionosphere,gbm,hjn,0.5,10,class,41.5167241096497,0.948571428571429,0.937321937321937,0.91968253968254
Ionosphere,gbm,hjn,0.5,10,class,26.3810408115387,0.954285714285714,0.931623931623932,0.918730158730159
Ionosphere,gbm,hjn,0.5,10,class,29.8598701953888,0.948571428571429,0.888888888888889,0.848730158730159
Ionosphere,gbm,hjn,0.5,10,class,27.7832410335541,0.96,0.937321937321937,0.921428571428571
Ionosphere,gbm,hjn,0.5,10,class,24.3809871673584,0.96,0.931623931623932,0.915238095238095
Ionosphere,gbm,hjn,0.5,10,class,31.8279273509979,0.954285714285714,0.928774928774929,0.913015873015873
Ionosphere,gbm,hjn,0.5,10,class,20.239294052124,0.948571428571429,0.925925925925926,0.910793650793651
Ionosphere,gbm,hjn,0.5,10,class,23.2971153259277,0.96,0.931623931623932,0.913492063492063
Ionosphere,gbm,hjn,0.5,10,class,26.7767081260681,0.971428571428571,0.923076923076923,0.908571428571429
Ionosphere,gbm,hjn,0.5,10,class,31.704311132431,0.954285714285714,0.925925925925926,0.909047619047619
