data,method,optimizer,fast,cross,loss_type,time,loss,loss_mse_acc_10,loss_mae_auc_10
Ionosphere,en,ga,TRUE,10,class,4.55349063873291,0.925714285714286,0.88034188034188,0.892310405643739
Ionosphere,en,ga,TRUE,10,class,3.34629535675049,0.92,0.888888888888889,0.901834215167548
Ionosphere,en,ga,TRUE,10,class,2.55551218986511,0.92,0.866096866096866,0.905784832451499
Ionosphere,en,ga,TRUE,10,class,3.34500646591187,0.925714285714286,0.871794871794872,0.908641975308642
Ionosphere,en,ga,TRUE,10,class,2.91486072540283,0.931428571428571,0.88034188034188,0.907654320987654
Ionosphere,en,ga,TRUE,10,class,2.77213191986084,0.931428571428571,0.888888888888889,0.925643738977072
Ionosphere,en,ga,TRUE,10,class,2.74201059341431,0.931428571428571,0.874643874643875,0.914991181657848
Ionosphere,en,ga,TRUE,10,class,3.64018225669861,0.92,0.888888888888889,0.910405643738977
Ionosphere,en,ga,TRUE,10,class,3.84867930412292,0.937142857142857,0.877492877492878,0.925396825396825
Ionosphere,en,ga,TRUE,10,class,3.70223069190979,0.925714285714286,0.88034188034188,0.895167548500882
