data,method,optimizer,fast,cross,loss_type,time,loss,loss_mse_acc_10,loss_mae_auc_10
Ionosphere,svm,ga,TRUE,10,auc,10.0040066242218,0.999155405405405,0.786324786324786,0.860388007054674
Ionosphere,svm,ga,TRUE,10,auc,7.92396330833435,0.997358910202947,0.943019943019943,0.9852557319224
Ionosphere,svm,ga,TRUE,10,auc,10.4362850189209,0.998618021006081,0.925925925925926,0.980211640211641
Ionosphere,svm,ga,TRUE,10,auc,5.27310132980347,0.996014293567894,0.943019943019943,0.981940035273369
Ionosphere,svm,ga,TRUE,10,auc,6.85723900794983,0.996054421768708,0.917378917378917,0.977707231040566
Ionosphere,svm,ga,TRUE,10,auc,8.28394532203674,0.9988105857865,0.84045584045584,0.920317460317461
Ionosphere,svm,ga,TRUE,10,auc,8.39986491203308,0.999574829931973,0.925925925925926,0.978906525573193
Ionosphere,svm,ga,TRUE,10,auc,8.62085103988647,0.998866213151927,0.934472934472934,0.982857142857144
Ionosphere,svm,ga,TRUE,10,auc,8.75579905509949,0.998213304013194,0.945868945868946,0.985855379188714
Ionosphere,svm,ga,TRUE,10,auc,7.46073579788208,0.996762387387387,0.948717948717949,0.982821869488536
