data,method,optimizer,fast,cross,loss_type,time,loss,loss_mse_acc_10,loss_mae_auc_10
Ionosphere,svm,ga,FALSE,resub,class,16.7337162494659,1,0.883190883190883,0.945608465608466
Ionosphere,svm,ga,FALSE,resub,class,14.6413354873657,1,0.954415954415954,0.976296296296297
Ionosphere,svm,ga,FALSE,resub,class,15.4129688739777,1,0.837606837606838,0.892486772486773
Ionosphere,svm,ga,FALSE,resub,class,14.8382506370544,1,0.786324786324786,0.873968253968254
Ionosphere,svm,ga,FALSE,resub,class,12.2371511459351,1,0.948717948717949,0.982962962962964
Ionosphere,svm,ga,FALSE,resub,class,13.3165950775146,1,0.883190883190883,0.956119929453264
Ionosphere,svm,ga,FALSE,resub,class,13.3719987869263,1,0.905982905982906,0.971252204585539
Ionosphere,svm,ga,FALSE,resub,class,14.0446953773499,1,0.740740740740741,0.841410934744268
Ionosphere,svm,ga,FALSE,resub,class,12.288135766983,1,0.82051282051282,0.885114638447972
Ionosphere,svm,ga,FALSE,resub,class,13.6215410232544,1,0.658119658119658,0.694567901234568
