"Optimizer","Cost","Gamma","Time","Error"
"lbfgsb3.2",31.7252591669047,-4.92266744120779,295.082734584808,0.244791666666667
"lbfgsb3.2",32,-5,491.6531727314,0.260416666666667
"lbfgsb3.2",32.1325059008747,-5.00065596980631,275.515164613724,0.243489583333333
"lbfgsb3.2",32.0107318896289,-5.00005312816648,290.03416800499,0.23828125
"lbfgsb3.2",32,-5,235.238306760788,0.236979166666667
"lbfgsb3.2",32.0000016690261,-4.99999998347499,286.159637451172,0.244791666666667
"lbfgsb3.2",31.9999728311572,-5.00000008050543,177.363858938217,0.239583333333333
"lbfgsb3.2",31.8581269054171,-5.02306923012113,209.731460094452,0.2421875
"lbfgsb3.2",31.959490335222,-4.97680568864116,145.157168388367,0.23828125
"lbfgsb3.2",31.8662715328206,-5.02156906528605,101.655005455017,0.231770833333333
