"Optimizer","Cost","Gamma","Time","Error"
"hjn.1",30,-8,24.6429870128632,0.221354166666667
"hjn.1",34,-6,23.8127326965332,0.229166666666667
"hjn.1",34.99999,-6,26.8189957141876,0.223958333333333
"hjn.1",33,-5,24.9298851490021,0.225260416666667
"hjn.1",35.0000999,-8.99,28.7610273361206,0.220052083333333
"hjn.1",32.01,-5,24.5337193012238,0.229166666666667
"hjn.1",35.8,-6.1,32.4486708641052,0.223958333333333
"hjn.1",33.001,-6,28.3878083229065,0.227864583333333
"hjn.1",33.0001,-5,29.5438973903656,0.21875
"hjn.1",30.98,-9.01,24.6650819778442,0.220052083333333
