"Optimizer","Cost","Gamma","Time","Error"
"bobyqa.2",32.8444161086785,-4.78726003691501,21.3255078792572,0.247395833333333
"bobyqa.2",32,-4.05,24.1596114635468,0.25
"bobyqa.2",31.9166741034469,-5.90477486319476,17.8957648277283,0.23046875
"bobyqa.2",29.8815402981152,-5.16433315362017,20.0678024291992,0.23828125
"bobyqa.2",32.0232249411209,-5.92487576716136,17.7533578872681,0.235677083333333
"bobyqa.2",31.8393860055221,-5.44680827549595,19.5069160461426,0.2265625
"bobyqa.2",31.2873153034095,-5.91978980174955,16.9783489704132,0.244791666666667
"bobyqa.2",31.0670193372543,-5.04434627559814,19.0600020885468,0.239583333333333
"bobyqa.2",31.9973469955097,-5.47369083649722,20.937429189682,0.231770833333333
"bobyqa.2",30.9648012901829,-5.0416196140071,19.0274181365967,0.234375
