"Optimizer","Cost","Gamma","Time","Error"
"lbfgsb3.1",32.0954061525186,-4.99858307694279,234.44972038269,0.233072916666667
"lbfgsb3.1",32,-5,149.48076915741,0.239583333333333
"lbfgsb3.1",31.9144417316932,-4.95966278051161,225.419920921326,0.248697916666667
"lbfgsb3.1",32.0505822174469,-5.00025040701706,234.285404682159,0.243489583333333
"lbfgsb3.1",31.9153605334994,-5.0149198475141,281.420390605927,0.229166666666667
"lbfgsb3.1",31.9995666021739,-5.00006990287517,204.405511140823,0.23828125
"lbfgsb3.1",31.9875176153319,-4.99154815276366,400.088719129562,0.235677083333333
"lbfgsb3.1",31.6732518565442,-5.05167690544354,274.328640222549,0.252604166666667
"lbfgsb3.1",32,-5,475.644895553589,0.244791666666667
"lbfgsb3.1",32.0000044257004,-4.99999994857744,152.648965120316,0.251302083333333
