"Optimizer","Cost","Gamma","Time","Error"
"nmkb.2",13.5877754949441,-9.761197776939,27.3538446426392,0.22265625
"nmkb.2",171.437008211232,-9.77341271845746,13.0983154773712,0.2265625
"nmkb.2",9.56244856782039,-9.98730906571491,23.5100057125092,0.22265625
"nmkb.2",286.721116685754,-9.41521470491482,29.5758202075958,0.221354166666667
"nmkb.2",510.492403589823,-9.9995055825212,27.5894646644592,0.221354166666667
"nmkb.2",30.2784178678736,-9.99999461939649,31.250926733017,0.220052083333333
"nmkb.2",390.989138425541,-7.23961476382286,56.6379768848419,0.2265625
"nmkb.2",487.47988920221,-9.96884185914931,34.6433563232422,0.221354166666667
"nmkb.2",145.342980515912,-9.60409901259019,26.2023549079895,0.221354166666667
"nmkb.2",475.836991017101,-9.96888707207262,31.0123031139374,0.216145833333333
