"Optimizer","Cost","Gamma","Time","Error"
"PSO.1",83.1772733279521,-9.20798557283667,294.837806463242,0.223958333333333
"PSO.1",83.1772733279521,-9.20798557283667,286.785920381546,0.223958333333333
"PSO.1",83.1772733279521,-9.20798557283667,286.242541790009,0.223958333333333
"PSO.1",83.1772733279521,-9.20798557283667,283.938422441483,0.223958333333333
"PSO.1",83.1772733279521,-9.20798557283667,283.786385536194,0.223958333333333
"PSO.1",83.1772733279521,-9.20798557283667,282.740753412247,0.223958333333333
"PSO.1",83.1772733279521,-9.20798557283667,282.653444290161,0.223958333333333
"PSO.1",83.1772733279521,-9.20798557283667,281.895001888275,0.223958333333333
"PSO.1",83.1772733279521,-9.20798557283667,283.27437210083,0.223958333333333
"PSO.1",83.1772733279521,-9.20798557283667,281.247584104538,0.223958333333333
