"Optimizer","Cost","Gamma","Time","Error"
"two.2",1023.99992614626,-7.13359481947912,82.9346389770508,0.23046875
"two.2",1023.99992614626,-8.19691323974381,74.4768714904785,0.24609375
"two.2",1023.99992614626,-7.11212038070699,94.1530013084412,0.23046875
"two.2",1023.99992614626,-7.55991727010555,78.4707040786743,0.24609375
"two.2",1023.99992614626,-6.91032337501355,90.2488787174225,0.2421875
"two.2",1023.99992614626,-7.06737657627654,91.3637475967407,0.23046875
"two.2",1023.99992614626,-7.15457268301198,89.1110813617706,0.233072916666667
"two.2",1023.99992614626,-7.63927942106319,61.2239012718201,0.2421875
"two.2",1023.99992614626,-8.87840246494334,67.7210233211517,0.240885416666667
"two.2",1023.99992614626,-8.1242034959028,74.3059892654419,0.25
