"Optimizer","Cost","Gamma","Time","Error"
"FFA.2",347.732939811004,-4.88748127236031,289.542714595795,0.2578125
"FFA.2",347.732939811004,-4.88748127236031,282.393286943436,0.2578125
"FFA.2",347.732939811004,-4.88748127236031,281.934381484985,0.2578125
"FFA.2",347.732939811004,-4.88748127236031,279.908406734467,0.2578125
"FFA.2",347.732939811004,-4.88748127236031,280.610276937485,0.2578125
"FFA.2",347.732939811004,-4.88748127236031,280.429422855377,0.2578125
"FFA.2",347.732939811004,-4.88748127236031,279.844259738922,0.2578125
"FFA.2",347.732939811004,-4.88748127236031,280.110202550888,0.2578125
"FFA.2",347.732939811004,-4.88748127236031,278.713055610657,0.2578125
"FFA.2",347.732939811004,-4.88748127236031,278.033057451248,0.2578125
