"Optimizer","Cost","Gamma","Time","Error"
"WOA.1",149.212228537284,-10,103.801693677902,0.225260416666667
"WOA.1",149.212228537284,-10,103.354048967361,0.225260416666667
"WOA.1",149.212228537284,-10,100.572105407715,0.225260416666667
"WOA.1",149.212228537284,-10,99.7616677284241,0.225260416666667
"WOA.1",149.212228537284,-10,99.6894090175629,0.225260416666667
"WOA.1",149.212228537284,-10,99.7186994552612,0.225260416666667
"WOA.1",149.212228537284,-10,99.7449705600739,0.225260416666667
"WOA.1",149.212228537284,-10,99.7595257759094,0.225260416666667
"WOA.1",149.212228537284,-10,99.7291326522827,0.225260416666667
"WOA.1",149.212228537284,-10,99.872133731842,0.225260416666667
