"Optimizer","Cost","Gamma","Time","Error"
"ALO.1",98.638453439775,-9.58769418777334,70.3380188941956,0.234375
"ALO.1",98.638453439775,-9.58769418777334,69.807247877121,0.234375
"ALO.1",98.638453439775,-9.58769418777334,69.6052584648132,0.234375
"ALO.1",98.638453439775,-9.58769418777334,69.2572822570801,0.234375
"ALO.1",98.638453439775,-9.58769418777334,68.2429246902466,0.234375
"ALO.1",98.638453439775,-9.58769418777334,67.7961983680725,0.234375
"ALO.1",98.638453439775,-9.58769418777334,67.765305519104,0.234375
"ALO.1",98.638453439775,-9.58769418777334,67.8522851467133,0.234375
"ALO.1",98.638453439775,-9.58769418777334,67.7659842967987,0.234375
"ALO.1",98.638453439775,-9.58769418777334,67.775247335434,0.234375
