"Optimizer","Cost","Gamma","Time","Error"
"FFA.1",451.647802866204,-8.38276042724028,93.4550890922546,0.233072916666667
"FFA.1",451.647802866204,-8.38276042724028,93.1457970142365,0.233072916666667
"FFA.1",451.647802866204,-8.38276042724028,92.4404358863831,0.233072916666667
"FFA.1",451.647802866204,-8.38276042724028,91.2112402915955,0.233072916666667
"FFA.1",451.647802866204,-8.38276042724028,90.7572004795074,0.233072916666667
"FFA.1",451.647802866204,-8.38276042724028,90.6868798732758,0.233072916666667
"FFA.1",451.647802866204,-8.38276042724028,90.6535193920135,0.233072916666667
"FFA.1",451.647802866204,-8.38276042724028,90.7819826602936,0.233072916666667
"FFA.1",451.647802866204,-8.38276042724028,90.5058708190918,0.233072916666667
"FFA.1",451.647802866204,-8.38276042724028,90.0234496593475,0.233072916666667
