"Optimizer","Cost","Gamma","Time","Error"
"ga.2",768.27088804543,-6.92353855073452,165.217645645142,0.225260416666667
"ga.2",62.9976215317771,-8.76945034253599,180.960763692856,0.221354166666667
"ga.2",265.704522847896,-8.79358145873994,194.797236204147,0.220052083333333
"ga.2",298.687873743707,-9.02712190058082,171.89208316803,0.221354166666667
"ga.2",803.500791922212,-7.52571883797646,235.386628389359,0.223958333333333
"ga.2",911.285889857449,-9.8179026611615,155.609232187271,0.221354166666667
"ga.2",406.002458199859,-7.41742840409279,277.043295145035,0.22265625
"ga.2",332.6813339293,-9.34621892869473,164.491118431091,0.22265625
"ga.2",445.305318980012,-6.87501878671721,277.494564056396,0.221354166666667
"ga.2",291.097725163345,-6.71277428038859,277.23038816452,0.220052083333333
