"Optimizer","Cost","Gamma","Time","Error"
"GOA.2",823.759120668939,-2.82476853970365,366.742301702499,0.311197916666667
"GOA.2",823.759120668939,-2.82476853970365,359.156749248505,0.311197916666667
"GOA.2",823.759120668939,-2.82476853970365,357.125490665436,0.311197916666667
"GOA.2",823.759120668939,-2.82476853970365,357.30763220787,0.311197916666667
"GOA.2",823.759120668939,-2.82476853970365,357.539050340652,0.311197916666667
"GOA.2",823.759120668939,-2.82476853970365,355.323507547379,0.311197916666667
"GOA.2",823.759120668939,-2.82476853970365,354.233293771744,0.311197916666667
"GOA.2",823.759120668939,-2.82476853970365,353.989734888077,0.311197916666667
"GOA.2",823.759120668939,-2.82476853970365,355.052073001862,0.311197916666667
"GOA.2",823.759120668939,-2.82476853970365,354.099113702774,0.311197916666667
