"Nu","Iter","Maxdepth","Accuracy","AccLCL","Time"
0.7,100,3,0.917378917378917,0.889458689458689,12.3804638385773
0.7,200,3,0.928774928774929,0.923190883190883,22.6240181922913
0.7,300,3,0.92022792022792,0.88626149698181,33.916321516037
0.7,400,3,0.928774928774929,0.88968660968661,45.2267618179321
0.7,500,3,0.923076923076923,0.878754935301824,56.3564345836639
0.7,600,3,0.931623931623932,0.889465311985383,67.6806669235229
0.7,700,3,0.928774928774929,0.914000932849896,79.0555100440979
0.7,800,3,0.928774928774929,0.904434638377949,90.1520581245422
0.7,900,3,0.925925925925926,0.911151930000893,101.62514424324
0.7,1000,3,0.925925925925926,0.914757834757835,113.048555850983
0.7,1100,3,0.923076923076923,0.923076923076923,124.108602046967
0.7,1200,3,0.92022792022792,0.900094357550116,135.563414096832
0.7,1300,3,0.923076923076923,0.878754935301824,147.073792934418
0.7,1400,3,0.923076923076923,0.888204569581593,158.203824520111
1,100,3,0.92022792022792,0.87059583744177,11.1549241542816
1,200,3,0.937321937321937,0.912981646924958,22.355761051178
1,300,3,0.923076923076923,0.869226337630923,33.6415317058563
1,400,3,0.931623931623932,0.921952080960584,44.8088247776031
1,500,3,0.914529914529915,0.904858063866567,56.037791967392
1,600,3,0.923076923076923,0.913405072413575,67.4575009346008
1,700,3,0.92022792022792,0.895887629830941,78.7443041801453
1,800,3,0.923076923076923,0.865045819096838,89.7776970863342
1,900,3,0.92022792022792,0.883610884593641,100.935853004456
1,1000,3,0.917378917378917,0.902604921453884,112.205430746078
1,1100,3,0.925925925925926,0.911151930000893,123.744022607803
1,1200,3,0.928774928774929,0.914000932849896,135.44779920578
1,1300,3,0.931623931623932,0.896751578128602,143.181999206543
1,1400,3,0.92022792022792,0.88626149698181,152.647670269012
0.01,100,4,0.914529914529915,0.897777777777778,10.993376493454
0.01,200,4,0.92022792022792,0.857298922414855,21.9321057796478
0.01,300,4,0.928774928774929,0.917606837606838,32.9782605171204
0.01,400,4,0.934472934472934,0.910132644075955,43.9774887561798
0.01,500,4,0.934472934472934,0.919698938547901,55.1462588310242
0.01,600,4,0.928774928774929,0.897684278771661,66.4312238693237
0.01,700,4,0.923076923076923,0.903733221750228,77.5391850471497
0.01,800,4,0.931623931623932,0.898119658119658,89.1920590400696
0.01,900,4,0.94017094017094,0.895848952395841,100.516023159027
0.01,1000,4,0.94017094017094,0.923418803418803,112.283118009567
0.01,1100,4,0.937321937321937,0.931737891737892,123.422705411911
0.01,1200,4,0.928774928774929,0.914000932849896,134.370534181595
0.01,1300,4,0.931623931623932,0.883264678307194,147.163050413132
0.01,1400,4,0.937321937321937,0.914985754985755,158.093726396561
0.1,100,4,0.925925925925926,0.911151930000893,11.3667593002319
0.1,200,4,0.928774928774929,0.917606837606838,22.4595651626587
0.1,300,4,0.923076923076923,0.878754935301824,33.6960196495056
0.1,400,4,0.923076923076923,0.880918303438374,44.9614555835724
0.1,500,4,0.92022792022792,0.871547339433962,56.4768741130829
0.1,600,4,0.92022792022792,0.874520537228291,67.8852396011353
0.1,700,4,0.928774928774929,0.904434638377949,79.1704449653625
0.1,800,4,0.925925925925926,0.92034188034188,90.5497114658356
0.1,900,4,0.928774928774929,0.89215789314065,101.765431165695
0.1,1000,4,0.911680911680912,0.906096866096866,113.370667695999
