"Nu","Iter","Maxdepth","Accuracy","AccLCL","Time"
0.01,100,18,0.917378917378917,0.873766127165877,11.5505473613739
0.01,200,18,0.914529914529915,0.872371294891366,21.1313755512238
0.01,300,18,0.934472934472934,0.919698938547901,31.7776081562042
0.01,400,18,0.928774928774929,0.908641366097124,42.4687497615814
0.01,500,18,0.925925925925926,0.886837606837607,52.8420443534851
0.01,600,18,0.931623931623932,0.912280230297236,63.7197315692902
0.01,700,18,0.934472934472934,0.923304843304843,74.6894772052765
0.01,800,18,0.94017094017094,0.88133936935729,85.2579872608185
0.01,900,18,0.928774928774929,0.908641366097124,96.0810689926147
0.01,1000,18,0.925925925925926,0.886837606837607,106.9543633461
0.01,1100,18,0.931623931623932,0.912280230297236,118.300709724426
0.01,1200,18,0.934472934472934,0.895384615384615,128.391179323196
0.01,1300,18,0.934472934472934,0.919698938547901,139.769577264786
0.01,1400,18,0.928774928774929,0.914000932849896,150.5516705513
0.1,100,18,0.923076923076923,0.884389520423533,10.8332138061523
0.1,200,18,0.923076923076923,0.906324786324786,21.2921736240387
0.1,300,18,0.934472934472934,0.890860144259894,32.087509393692
0.1,400,18,0.928774928774929,0.914000932849896,42.886848449707
0.1,500,18,0.917378917378917,0.906210826210826,53.8753528594971
0.1,600,18,0.934472934472934,0.91433937179513,64.6173901557922
0.1,700,18,0.934472934472934,0.923304843304843,75.7321791648865
0.1,800,18,0.923076923076923,0.88957264957265,86.434647321701
0.1,900,18,0.923076923076923,0.89748761150395,97.1064279079437
0.1,1000,18,0.923076923076923,0.889572649572649,107.597139596939
0.1,1100,18,0.92022792022792,0.905453924302887,118.496687412262
0.1,1200,18,0.925925925925926,0.885658800570317,129.836832046509
0.1,1300,18,0.928774928774929,0.879142845988779,141.801507234573
0.1,1400,18,0.925925925925926,0.905792363248121,147.794308185577
0.3,100,18,0.931623931623932,0.906034620050959,10.497546672821
0.3,200,18,0.92022792022792,0.914643874643875,21.137188911438
0.3,300,18,0.917378917378917,0.878290598290598,31.3027787208557
0.3,400,18,0.937321937321937,0.922547941396904,41.7094838619232
0.3,500,18,0.928774928774929,0.899226936924863,52.3879098892212
0.3,600,18,0.925925925925926,0.911151930000893,62.5588822364807
0.3,700,18,0.925925925925926,0.92034188034188,73.0665507316589
0.3,800,18,0.931623931623932,0.912280230297236,83.5285203456879
0.3,900,18,0.928774928774929,0.908641366097124,94.0323600769043
0.3,1000,18,0.928774928774929,0.894808505528819,104.604907512665
0.3,1100,18,0.923076923076923,0.888204569581593,115.777864456177
0.3,1200,18,0.914529914529915,0.895186213203219,126.584969997406
0.3,1300,18,0.917378917378917,0.902604921453884,136.293810844421
0.3,1400,18,0.928774928774929,0.904434638377949,147.634062290192
0.5,100,18,0.94017094017094,0.930499089507593,10.6042613983154
0.5,200,18,0.928774928774929,0.904434638377949,20.8923590183258
0.5,300,18,0.925925925925926,0.911151930000893,31.2960598468781
0.5,400,18,0.925925925925926,0.89637793407586,41.5716149806976
0.5,500,18,0.925925925925926,0.92034188034188,52.2925181388855
0.5,600,18,0.92022792022792,0.900094357550116,62.5330646038055
0.5,700,18,0.934472934472934,0.923304843304843,74.9601566791534
0.5,800,18,0.937321937321937,0.917188374644133,84.6892936229706
0.5,900,18,0.928774928774929,0.899226936924863,94.7011749744415
0.5,1000,18,0.92022792022792,0.900094357550116,105.43232178688
0.5,1100,18,0.928774928774929,0.894808505528819,116.329492807388
0.5,1200,18,0.923076923076923,0.906324786324786,127.006890296936
0.5,1300,18,0.925925925925926,0.92034188034188,137.458086967468
0.5,1400,18,0.937321937321937,0.903355514075828,147.833815097809
0.7,100,18,0.917378917378917,0.864110517527715,10.901154756546
0.7,200,18,0.931623931623932,0.906034620050959,22.3043513298035
0.7,300,18,0.923076923076923,0.888204569581593,33.4557523727417
0.7,400,18,0.928774928774929,0.88968660968661,42.2057197093964
0.7,500,18,0.928774928774929,0.888507803419319,51.780157327652
0.7,600,18,0.917378917378917,0.859079769921753,62.1786367893219
0.7,700,18,0.928774928774929,0.899226936924863,72.8587443828583
0.7,800,18,0.923076923076923,0.906324786324786,83.2206530570984
0.7,900,18,0.92022792022792,0.88626149698181,93.9708828926086
0.7,1000,18,0.923076923076923,0.903733221750228,104.55266046524
0.7,1100,18,0.92022792022792,0.881139601139601,114.532635688782
0.7,1200,18,0.931623931623932,0.902608379633889,125.838674306869
0.7,1300,18,0.925925925925926,0.914757834757835,136.384020328522
0.7,1400,18,0.923076923076923,0.923076923076923,146.596850156784
1,100,18,0.914529914529915,0.914529914529915,10.4560418128967
1,200,18,0.917378917378917,0.883412494132808,20.5221557617188
1,300,18,0.934472934472934,0.928888888888889,30.6248598098755
1,400,18,0.92022792022792,0.892307692307692,41.078253030777
1,500,18,0.92022792022792,0.905453924302887,51.240119934082
1,600,18,0.934472934472934,0.906552706552707,61.5926978588104
1,700,18,0.92022792022792,0.914643874643875,71.812050819397
1,800,18,0.92022792022792,0.905453924302887,82.1043303012848
1,900,18,0.937321937321937,0.922547941396904,93.0966522693634
1,1000,18,0.937321937321937,0.926153846153846,103.793142080307
1,1100,18,0.928774928774929,0.917606837606838,113.906707525253
1,1200,18,0.925925925925926,0.905792363248121,123.643280982971
1,1300,18,0.943019943019943,0.920683760683761,134.643121480942
1,1400,18,0.92022792022792,0.905453924302887,145.521889686584
0.01,100,20,0.914529914529915,0.888940602956942,10.3892624378204
0.01,200,20,0.92022792022792,0.889137270224653,20.7939946651459
0.01,300,20,0.92022792022792,0.914643874643875,30.681628704071
0.01,400,20,0.928774928774929,0.914000932849896,41.1060171127319
0.01,500,20,0.937321937321937,0.912981646924958,51.5434136390686
0.01,600,20,0.923076923076923,0.872820512820513,61.8859443664551
0.01,700,20,0.928774928774929,0.917606837606838,72.522182226181
0.01,800,20,0.928774928774929,0.923190883190883,83.0884532928467
0.01,900,20,0.923076923076923,0.89748761150395,93.385529756546
0.01,1000,20,0.925925925925926,0.89637793407586,103.967382192612
0.01,1100,20,0.943019943019943,0.92824594709491,115.144810438156
0.01,1200,20,0.934472934472934,0.894205809117325,125.901403665543
0.01,1300,20,0.911680911680912,0.880590261677644,136.32617020607
0.01,1400,20,0.92022792022792,0.900094357550116,147.441178560257
0.1,100,20,0.931623931623932,0.887301943848833,10.4697442054749
0.1,200,20,0.923076923076923,0.913405072413575,20.9752237796783
0.1,300,20,0.925925925925926,0.898005698005698,31.235682964325
0.1,400,20,0.937321937321937,0.926153846153846,41.776871919632
0.1,500,20,0.923076923076923,0.89406137108688,52.4649658203125
0.1,600,20,0.92022792022792,0.883610884593641,63.0406179428101
0.1,700,20,0.928774928774929,0.923190883190883,73.540789604187
0.1,800,20,0.925925925925926,0.905792363248121,83.7870335578918
0.1,900,20,0.925925925925926,0.905792363248121,94.3154089450836
0.1,1000,20,0.931623931623932,0.914871794871795,105.226331949234
0.1,1100,20,0.928774928774929,0.914000932849896,116.072299957275
