"Optimizer","Cost","Gamma","Epsilon","Time","MSE"
"lbfgsb3.2",2.0029983032518,-5.00001442171824,0.400008036440475,11.3780858516693,757.294537086861
"lbfgsb3.2",2,-5,0.4,5.02170324325562,836.737942858713
"lbfgsb3.2",2.01013154383667,-4.99995043276009,0.399996034620808,6.72782325744629,818.819042805432
"lbfgsb3.2",2.07560859855439,-5.00036990508099,0.40000739810162,4.56418752670288,855.328654608394
"lbfgsb3.2",1.99433733325912,-5.0045403577731,0.409203841389647,3.59445881843567,806.152238707278
"lbfgsb3.2",2,-5.00000000000001,0.4,5.20539450645447,911.53173282889
"lbfgsb3.2",1.99772887166705,-5.01064329111427,0.398310711578173,10.4547448158264,875.727702320878
"lbfgsb3.2",1.99999999453822,-4.99999997269112,0.400000000546178,4.65821075439453,800.444539252644
"lbfgsb3.2",2.04788668545223,-5.00023427928303,0.399981257657357,6.69237565994263,869.147948337733
"lbfgsb3.2",1.99777785362715,-5.0110825984753,0.399019631251074,6.39438152313232,780.758625875649
