"Optimizer","Cost","Gamma","Epsilon","Time","MSE"
"pso.2",822.930244850561,-9,0,16.8721587657928,556.103510990775
"pso.2",330.295806873124,-9,0,5.03201985359192,688.00645359658
"pso.2",992.125898568658,-9,0,13.1837642192841,631.685627706902
"pso.2",599.361386519026,-10,0,12.8174443244934,481.31652382908
"pso.2",144.752881930443,-9,0,10.5027725696564,516.517738193571
"pso.2",859.409649134614,-10,0,14.605197429657,541.633328517948
"pso.2",791.965190552408,-10,0,11.1611132621765,698.868328402407
"pso.2",101.581823451584,-5,0,5.0508668422699,668.032312799328
"pso.2",324.155370655935,-9,0,11.2107918262482,552.739407450593
"pso.2",844.788160594514,-10,0,11.3711357116699,533.305676662173
