"Optimizer","Cost","Gamma","Epsilon","Time","MSE"
"alo.1",78.9083116433955,-8,0,2.13155841827393,625.071681997723
"alo.1",173.710143187288,-8,0,1.31902813911438,526.537235387816
"alo.1",346.787230960525,-9,0,1.8419942855835,721.549313535778
"alo.1",204.161477254583,-9,0,1.26298570632935,754.051654004779
"alo.1",874.310249295703,-5,0,1.19190669059753,989.725637067113
"alo.1",992.008975670395,-8,0,1.93816018104553,868.643671352908
"alo.1",477.992166448845,-10,0,1.22665882110596,646.978048122274
"alo.1",364.786457239528,-7,0,1.5148344039917,1114.24710341813
"alo.1",142.527982254345,-8,0,1.22928857803345,738.609835669357
"alo.1",230.768555167508,-8,0,1.58047008514404,564.836064068032
