"Optimizer","Cost","Gamma","Epsilon","Time","MSE"
"sca.2",102.928935996024,-8,0,3.27135157585144,629.075658570616
"sca.2",1024,-10,0,3.51505422592163,577.649180593284
"sca.2",412.059469003852,-10,0,2.71101212501526,613.233124540441
"sca.2",409.770178850173,-8,0,2.65088486671448,696.597166740516
"sca.2",880.169644303878,-10,0,3.62546586990356,638.618160806046
"sca.2",494.132784229211,-9,0,4.25334119796753,546.695395047765
"sca.2",494.45972466426,-10,0,2.34357905387878,741.569089780242
"sca.2",393.857404750358,-10,0,3.6186351776123,576.789210023963
"sca.2",252.960917285817,-10,0,2.40935254096985,648.798666661555
"sca.2",1024,-10,0,2.40997529029846,694.59317587035
