"Optimizer","Cost","Gamma","Epsilon","Time","MSE"
"goa.2",852.604645566612,-9,0,5.42105531692505,595.264586479518
"goa.2",939.201593953678,-9,0,6.81572771072388,844.533415944553
"goa.2",184.261451183528,-9,0,2.32299590110779,606.38588064831
"goa.2",964.14731854671,-10,0,4.54651379585266,591.61469012659
"goa.2",365.24725517926,-8,0,5.33615827560425,656.400707926197
"goa.2",403.880847494234,-9,0,3.46678280830383,539.513363074505
"goa.2",731.145013989031,-9,0,4.90306258201599,606.943326544031
"goa.2",67.3872130555278,-9,0,1.74153780937195,628.551278684336
"goa.2",497.471280017796,-10,0,4.19370079040527,579.464902946436
"goa.2",202.71040312099,-10,0,1.90942788124084,721.384340694695
