"Optimizer","Cost","Gamma","Epsilon","Time","MSE"
"mfo.2",675.460070101174,-9,0,4.65031957626343,696.981616965394
"mfo.2",264.53035932462,-9,0,2.86890959739685,612.248505093552
"mfo.2",1024,-10,0,4.53829312324524,662.582844210134
"mfo.2",904.397591874045,-10,0,4.78971672058105,578.529395862792
"mfo.2",301.061457161189,-9,0,2.54887533187866,570.136650485516
"mfo.2",807.062979796006,-9,0,3.60428619384766,626.737189162925
"mfo.2",913.154840719496,-10,0,4.87752199172974,682.456387098527
"mfo.2",457.250444456806,-10,0,3.41706132888794,640.82071321308
"mfo.2",171.842870109832,-9,0,4.30345010757446,635.324016354654
"mfo.2",133.413860096804,-8,0,3.73451209068298,679.846322729856
