"Optimizer","Cost","Gamma","Epsilon","Time","MSE"
"lbfgsb3.1",2.00011500567822,-4.99999855065434,0.399999336984805,6.29039025306702,883.776805797923
"lbfgsb3.1",1.99990253163124,-5.00048734184379,0.399961012652497,5.05997729301453,821.982456011867
"lbfgsb3.1",2,-5,0.4,4.15256929397583,1024.04836238566
"lbfgsb3.1",2,-5,0.4,4.3296103477478,766.95412590196
"lbfgsb3.1",2,-5,0.4,8.28542995452881,1144.1335969422
"lbfgsb3.1",1.98527413232988,-4.92299483023159,0.398716190621534,8.10533237457275,888.1979579247
"lbfgsb3.1",2.00538622480107,-4.99997364860665,0.399997891888532,5.98732280731201,841.096092215766
"lbfgsb3.1",2.00159548310084,-4.99999219430968,0.400000156113806,5.45109295845032,906.157484032172
"lbfgsb3.1",1.99923468333134,-4.99617341665671,0.399693873332537,4.77060437202454,886.166181247579
"lbfgsb3.1",1.99999649483612,-5.00001752581939,0.399998597934449,3.99397373199463,848.609355836181
