"Optimizer","Cost","Gamma","Epsilon","Time","MSE"
"gwo.1",1024,-10,0,2.67102837562561,837.932433484025
"gwo.1",760.313299594162,-10,0,2.1955771446228,551.474034697123
"gwo.1",496.663214694191,-8,0,1.38045382499695,646.473493743229
"gwo.1",467.049579373677,-10,0,1.81414556503296,900.46245950415
"gwo.1",281.71498131575,-10,0,1.41071557998657,655.404278683289
"gwo.1",341.514585335712,-9,0,1.30097794532776,699.674019887173
"gwo.1",461.281149090778,-8,0,1.12197589874268,882.149738755826
"gwo.1",224.019076354262,-10,0,1.29392266273499,825.219107818496
"gwo.1",732.787936170399,-9,0,1.77283620834351,564.064752418865
"gwo.1",277.090624083054,-9,0,1.42184734344482,531.924523100794
