"Optimizer","Cost","Gamma","Epsilon","Time","MSE"
"bobyqa.2",1.97578500457615,-5.12708126671176,0.345214210560253,1.1802806854248,790.366922037655
"bobyqa.2",1.99448688746695,-5.0915633548179,0.360180425632924,0.514333248138428,788.807523314251
"bobyqa.2",1.90059009559816,-4.98645193364893,0.378605932232245,0.46563458442688,763.053170413686
"bobyqa.2",1.9545117174183,-5.01216127257597,0.402840893542778,0.390129804611206,888.703960407827
"bobyqa.2",2.02056678130544,-5.12954524286602,0.208666115149977,0.413652420043945,820.418003206413
"bobyqa.2",2,-5,0.3975,0.293579816818237,788.690115530737
"bobyqa.2",1.99066508029841,-4.90747812075819,0.421953063205186,0.350124359130859,820.734962506285
"bobyqa.2",2.03307790238449,-4.82853796139128,0.338363732983505,0.373803615570068,724.365899612145
"bobyqa.2",2.10473294037107,-5.00394070531633,0.424241719024907,0.357396364212036,850.221634817851
"bobyqa.2",2,-5,0.4,0.316194295883179,743.675642652581
