"Optimizer","Cost","Gamma","Epsilon","Time","MSE"
"ga.2",429.223309935303,-9.11969107110053,0.0551422985736281,4.87688016891479,493.211372937648
"ga.2",287.596633325209,-8.27585222385986,0.227499840731178,8.67658495903015,475.619549064372
"ga.2",484.426019946086,-8.69762848813291,0.235994864022025,9.21328973770142,456.349973558464
"ga.2",387.812622602331,-8.25407966577279,0.290623043633668,7.33989238739014,447.287285517716
"ga.2",156.879372690746,-9.51237587443641,0.21973094908494,4.43988871574402,508.06934715163
"ga.2",569.891416926798,-8.81239984950794,0.252669599099593,9.30375838279724,459.996120642564
"ga.2",196.720771742328,-7.9419371858315,0.319761923731037,7.35215520858765,452.529841880619
"ga.2",265.294472048734,-8.35652682681492,0.107841072066403,5.87102246284485,485.598200623291
"ga.2",64.2818577613216,-7.72187605733052,0.0503973171580583,3.81858801841736,472.747272350129
"ga.2",416.463794719255,-8.35837792615432,0.176489237296784,8.35158038139343,485.826064963125
