"Optimizer","Cost","Gamma","Epsilon","Time","MSE"
"ffa.2",886.253113498492,-8,0,7.16626667976379,749.155073120622
"ffa.2",350.746205279464,-4,0,1.72753167152405,722.874426419343
"ffa.2",643.052767405007,-9,0,3.46313667297363,758.655591252028
"ffa.2",383.924826807017,-9,0,3.93879413604736,722.272257525266
"ffa.2",812.47114107986,-5,0,1.53817081451416,886.630742023674
"ffa.2",552.990888323355,-9,0,5.36457467079163,582.03211469702
"ffa.2",309.325092353718,-8,0,2.32697820663452,610.107596212048
"ffa.2",247.901171638397,-7,0,1.96603488922119,705.622028778425
"ffa.2",80.7406328937039,-7,0,2.38569760322571,755.072162957092
"ffa.2",714.197245757747,-9,0,4.00137233734131,602.33404328946
