"Optimizer","Cost","Gamma","Epsilon","Time","MSE"
"hs.2",577.786399003665,-9,0,3.71792507171631,799.504751768484
"hs.2",116.529951632745,-8,0,2.14461851119995,612.740948489395
"hs.2",82.9443796617095,-7,0,2.58981013298035,839.541778121925
"hs.2",267.37008350644,-8,0,4.0218780040741,614.929131473638
"hs.2",178.090240693081,-8,0,2.91779398918152,538.351184089322
"hs.2",75.4645621261094,-8,0,2.69828248023987,551.816147293754
"hs.2",113.697018656321,-7,0,2.49049305915833,659.14983026611
"hs.2",298.100162308896,-8,0,2.52462768554688,592.497872957103
"hs.2",70.8250179342576,-8,0,2.50836896896362,696.434600315827
"hs.2",846.17617997108,-9,0,3.93442106246948,622.276156525404
