"Optimizer","Cost","Gamma","Epsilon","Time","MSE"
"hjkb.2",5.62302017211914,-5.2026481628418,0.371630096435547,8.31911492347717,578.394421701211
"hjkb.2",3.53851318359375,-5.08433151245117,0.0717033386230469,7.23657131195068,648.273822788679
"hjkb.2",3.56637573242188,-5.59136199951172,0.407371520996094,5.0268030166626,689.898929282415
"hjkb.2",5.00263595581055,-6.54347229003906,0.121687316894531,4.7193911075592,592.668692596767
"hjkb.2",7.4574089050293,-5.86929321289062,0.424547576904297,5.50303220748901,553.749570358405
"hjkb.2",14.9902687072754,-5.65688323974609,0.418314361572266,6.00853943824768,552.843788290465
"hjkb.2",8.44478988647461,-5.21586608886719,0.386028289794922,6.95234656333923,569.17925244152
"hjkb.2",5.30202484130859,-5.24022674560547,0.02740478515625,6.07576990127563,668.153489728868
"hjkb.2",6.81930923461914,-5.46891021728516,0.304441833496094,5.68459343910217,567.86714154751
"hjkb.2",1.98773574829102,-4.71925354003906,0.312887573242188,3.96595478057861,735.521960011139
