"Optimizer","Cost","Gamma","Epsilon","Time","MSE"
"optim.1",1.96097968403392,-5.2112687274259,0.404978802129094,1.99697160720825,982.18541126551
"optim.1",1.94130190314329,-5.01619061689441,0.418554283870738,1.0910701751709,818.5149667167
"optim.1",1.98432030428813,-5.07839847855937,0.401567969571187,0.495017051696777,982.831300269436
"optim.1",1.89846987052739,-4.49234935263697,0.359387948210958,0.941563367843628,1137.183291015
"optim.1",2.32295964988926,-4.63313353792503,0.5,0.905989408493042,909.287117717998
"optim.1",2.41602177380777,-5.08495733493419,0.40022497918559,1.45921730995178,856.979457257561
"optim.1",2.11836818068505,-4.99884458162403,0.396289620178052,1.21028876304626,802.648268139116
"optim.1",2.29190398866973,-5.00931686620839,0.392716718757357,1.31417369842529,1104.94343340616
"optim.1",4.40100345513173,-4.98825392573694,0.399060752917665,1.66519594192505,684.676502586
"optim.1",1.95556992848916,-4.77784964245005,0.382227971395567,1.1362407207489,1061.01400405533
