"Optimizer","Cost","Gamma","Epsilon","Time","MSE"
"mfo.1",701.64263562669,-10,0,2.48449063301086,925.53824693284
"mfo.1",496.554320608003,-10,0,1.81875538825989,689.086656546609
"mfo.1",750.079665888803,-10,0,1.42572593688965,649.733845169486
"mfo.1",57.1819068064697,-8,0,1.1702127456665,505.791860933729
"mfo.1",712.207851137304,-10,0,1.36524724960327,921.571756937652
"mfo.1",643.997985277314,-9,0,1.78946566581726,747.556869938234
"mfo.1",259.998556817869,-10,0,1.41660118103027,632.173924671675
"mfo.1",636.272760031851,-10,0,1.49119305610657,614.489625837744
"mfo.1",106.170162406886,-7,0,1.39003372192383,573.104394216403
"mfo.1",906.968630011845,-10,0,1.25858426094055,886.105679002659
