"Optimizer","Cost","Gamma","Epsilon","Time","MSE"
"hs.1",321.452721735928,-9,0,2.5552089214325,776.377195330388
"hs.1",81.8034792107297,-8,0,1.73760223388672,581.655797724604
"hs.1",684.624875270226,-9,0,1.86920833587646,654.557311601193
"hs.1",807.358255692234,-9,0,1.40947580337524,678.547408174175
"hs.1",257.570469396655,-6,0,1.38053250312805,822.930015565255
"hs.1",9.23154083499685,-6,0,1.12320041656494,604.410724685805
"hs.1",688.620699987747,-7,0,1.24702572822571,717.381532147444
"hs.1",225.137055407395,-9,0,1.47408175468445,623.96581611015
"hs.1",967.039539573132,-9,0,1.52962517738342,804.719563401438
"hs.1",10.0645398866036,-7,0,1.2915985584259,969.057988412918
