"NumTrees","MinNode","Shrinkage","IntDepth","MSE","MSE.UCL","Time"
1300,5,-1,1,NA,NA,6.15018963813782
1300,6,-1,1,NA,NA,5.54258942604065
1300,7,-1,1,NA,NA,5.52649641036987
1300,8,-1,1,Inf,NA,5.54073691368103
1300,9,-1,1,NA,NA,5.65823769569397
1300,10,-1,1,Inf,NA,5.60407495498657
1300,11,-1,1,NA,NA,5.51242756843567
1300,12,-1,1,Inf,NA,5.48098611831665
1350,5,-1,1,NA,NA,5.72166514396667
1350,6,-1,1,Inf,NA,5.73804235458374
1350,7,-1,1,Inf,NA,5.71867442131042
1350,8,-1,1,Inf,NA,5.66565370559692
1350,9,-1,1,Inf,NA,5.77041959762573
1350,10,-1,1,Inf,NA,5.60252070426941
1350,11,-1,1,NA,NA,5.72804617881775
1350,12,-1,1,Inf,NA,5.71760725975037
1400,5,-1,1,NA,NA,5.76496911048889
1400,6,-1,1,NA,NA,5.88354754447937
1400,7,-1,1,NA,NA,5.80163049697876
1400,8,-1,1,NA,NA,5.93947291374207
1400,9,-1,1,NA,NA,5.88845324516296
1400,10,-1,1,NA,NA,5.92053961753845
1400,11,-1,1,Inf,NA,5.7438440322876
1400,12,-1,1,NA,NA,5.9239706993103
1450,5,-1,1,NA,NA,5.99340891838074
1450,6,-1,1,Inf,NA,6.0871798992157
1450,7,-1,1,NA,NA,6.06887984275818
1450,8,-1,1,NA,NA,5.96941828727722
1450,9,-1,1,NA,NA,6.04846906661987
1450,10,-1,1,NA,NA,6.05228281021118
1450,11,-1,1,Inf,NA,5.9430627822876
1450,12,-1,1,NA,NA,6.04925417900085
1500,5,-1,1,NA,NA,6.14654207229614
1500,6,-1,1,NA,NA,6.28728151321411
1500,7,-1,1,NA,NA,6.13016104698181
1500,8,-1,1,Inf,NA,6.24210429191589
1500,9,-1,1,NA,NA,6.24955439567566
1500,10,-1,1,NA,NA,6.11142086982727
1500,11,-1,1,NA,NA,6.23257780075073
1500,12,-1,1,Inf,NA,6.24514055252075
1550,5,-1,1,Inf,NA,6.47624850273132
1550,6,-1,1,NA,NA,6.4333291053772
1550,7,-1,1,NA,NA,6.44953370094299
1550,8,-1,1,Inf,NA,6.55162310600281
1550,9,-1,1,NA,NA,6.42612814903259
1550,10,-1,1,Inf,NA,6.50299501419067
1550,11,-1,1,NA,NA,6.46270060539246
1550,12,-1,1,NA,NA,6.40216708183289
1600,5,-1,1,Inf,NA,6.70588636398315
1600,6,-1,1,NA,NA,6.66622066497803
1600,7,-1,1,Inf,NA,6.62935733795166
1600,8,-1,1,Inf,NA,6.68212866783142
1600,9,-1,1,NA,NA,6.66292238235474
1600,10,-1,1,NA,NA,6.69633150100708
1600,11,-1,1,NA,NA,6.60456562042236
1600,12,-1,1,NA,NA,6.69076776504517
1650,5,-1,1,NA,NA,6.81461811065674
1650,6,-1,1,NA,NA,6.91914010047913
1650,7,-1,1,Inf,NA,6.77901721000671
1650,8,-1,1,NA,NA,6.89664268493652
1650,9,-1,1,NA,NA,6.82448291778564
1650,10,-1,1,NA,NA,6.68594169616699
1650,11,-1,1,Inf,NA,6.84014487266541
1650,12,-1,1,NA,NA,6.69629716873169
1700,5,-1,1,Inf,NA,6.98295044898987
1700,6,-1,1,Inf,NA,6.86045551300049
1700,7,-1,1,NA,NA,6.86438703536987
1700,8,-1,1,NA,NA,6.93582034111023
1700,9,-1,1,NA,NA,6.97858119010925
1700,10,-1,1,Inf,NA,7.22964072227478
1700,11,-1,1,Inf,NA,7.04903292655945
1700,12,-1,1,NA,NA,6.87763643264771
1750,5,-1,1,Inf,NA,7.18508386611938
1750,6,-1,1,NA,NA,7.05319499969482
1750,7,-1,1,NA,NA,7.20711016654968
1750,8,-1,1,NA,NA,7.06314396858215
1750,9,-1,1,NA,NA,7.21560287475586
1750,10,-1,1,NA,NA,7.07241344451904
1750,11,-1,1,NA,NA,7.085529088974
1750,12,-1,1,Inf,NA,7.17210745811462
1800,5,-1,1,NA,NA,7.37279152870178
1800,6,-1,1,Inf,NA,7.311687707901
1800,7,-1,1,NA,NA,7.37868571281433
1800,8,-1,1,Inf,NA,7.12124466896057
1800,9,-1,1,Inf,NA,6.95667791366577
1800,10,-1,1,NA,NA,7.02325081825256
1800,11,-1,1,NA,NA,7.05147051811218
1800,12,-1,1,Inf,NA,7.12091445922852
1850,5,-1,1,Inf,NA,7.22335505485535
1850,6,-1,1,NA,NA,7.11224055290222
1850,7,-1,1,NA,NA,7.24444222450256
1850,8,-1,1,NA,NA,7.09053730964661
1850,9,-1,1,Inf,NA,7.21157693862915
1850,10,-1,1,NA,NA,7.13514590263367
1850,11,-1,1,Inf,NA,7.22637987136841
1850,12,-1,1,NA,NA,7.27623581886292
1900,5,-1,1,NA,NA,7.30076742172241
1900,6,-1,1,NA,NA,7.35706114768982
1900,7,-1,1,NA,NA,7.42649745941162
1900,8,-1,1,Inf,NA,7.29752397537231
