"Optimizer","Nu","Iter","Depth","Error","Time"
"ga.1",0.0622568042779773,106,8,0.225260416666667,1635.63173651695
"ga.1",0.190770089626312,137,5,0.221354166666667,2709.83484339714
"ga.1",0.0292716771364212,108,6,0.227864583333333,1711.20458054543
"ga.1",0.099030512617901,69,7,0.21875,1403.50144934654
"ga.1",0.0889842063188553,79,9,0.221354166666667,2385.75501251221
"ga.1",0.0607979335908942,91,12,0.225260416666667,2566.04138565063
"ga.1",0.042016375111416,233,12,0.220052083333333,2432.34454154968
"ga.1",0.039885625243187,235,9,0.223958333333333,2662.05245280266
"ga.1",0.299661234021187,194,2,0.2265625,1680.58745503426
"ga.1",0.099030512617901,69,7,0.21875,1357.68987870216
