"Optimizer","Nu","Iter","Depth","Error","Time"
"hjkb.2",0.463287353515625,100,1,0.225260416666667,9162.19892311096
"hjkb.2",0.325115203857422,99,1,0.23046875,8029.22291135788
"hjkb.2",0.994277954101562,105,1,0.231770833333333,9266.2989089489
"hjkb.2",0.764125823974609,106,1,0.2265625,8986.56639790535
"hjkb.2",0.473258972167969,98,2,0.227864583333333,10277.6169013977
"hjkb.2",0.587917327880859,100,2,0.223958333333333,10489.1665747166
"hjkb.2",0.9443359375,100,1,0.223958333333333,8111.16351556778
"hjkb.2",0.530086517333984,99,2,0.23046875,9722.9709444046
"hjkb.2",0.294990539550781,100,2,0.23046875,11087.1601066589
"hjkb.2",0.725761413574219,100,1,0.231770833333333,8302.08954691887
