"Optimizer","Nu","Iter","Depth","Error","Time"
"hjn.1",1,100,1,0.225260416666667,374.11693406105
"hjn.1",1,99,1,0.23046875,268.971568107605
"hjn.1",1,101,1,0.229166666666667,243.804721593857
"hjn.1",1,100,1,0.227864583333333,289.309120178223
"hjn.1",1,101,3,0.247395833333333,437.856652736664
"hjn.1",0.999899,99,1,0.216145833333333,377.060290336609
"hjn.1",1,103,1,0.229166666666667,332.697451114655
"hjn.1",1,101,1,0.2265625,290.029402017593
"hjn.1",0.999,100,1,0.21875,329.626857280731
"hjn.1",1,101,3,0.248697916666667,398.387685060501
