"Optimizer","Nu","Iter","Depth","Error","Time"
"alo.1",0.0741774529063109,57,9,0.235677083333333,681.312040805817
"alo.1",0.0589830215553924,242,4,0.23828125,1515.23717474937
"alo.1",0.0646031076780844,107,5,0.234375,783.860362768173
"alo.1",0.231085258723269,276,1,0.240885416666667,1816.96016359329
"alo.1",0.199290788679668,86,3,0.236979166666667,756.942756175995
"alo.1",0.0585562687820128,58,14,0.243489583333333,712.589997053146
"alo.1",0.368434068560647,82,2,0.235677083333333,735.285446643829
"alo.1",0.098981514770127,77,16,0.236979166666667,820.073610782623
"alo.1",0.0708900486111122,164,8,0.239583333333333,1559.86948990822
"alo.1",0.194797679685048,203,10,0.259114583333333,1737.471555233
