"Optimizer","Nu","Iter","Depth","Error","Time"
"pso.2",0.0820771526262928,188,7,0.23828125,4792.43367981911
"pso.2",0.05755223131018,173,8,0.256510416666667,4780.50677061081
"pso.2",0.124315840622045,131,3,0.243489583333333,4206.9328019619
"pso.2",0.0367153892340835,255,7,0.223958333333333,4219.29508161545
"pso.2",0.027422230423621,115,16,0.231770833333333,4680.01485824585
"pso.2",0.235891254747605,197,1,0.243489583333333,3708.52372384071
"pso.2",0.00921013154847738,84,13,0.251302083333333,4759.65478205681
"pso.2",0.0179708897090961,139,19,0.22265625,3827.22526216507
"pso.2",0.0241099417532875,137,11,0.231770833333333,4210.56331682205
"pso.2",0.511827948769737,148,9,0.272135416666667,4267.14288926125
