"Optimizer","Nu","Iter","Depth","Error","Time"
"ffa.1",0.273341436684132,84,3,0.23046875,670.044002532959
"ffa.1",0.216332284780219,218,5,0.243489583333333,1691.89735007286
"ffa.1",0.101934690447524,54,14,0.235677083333333,523.295357942581
"ffa.1",0.0193183736409993,100,8,0.23046875,876.612427473068
"ffa.1",0,116,4,0.348958333333333,896.707440376282
"ffa.1",0.189165290864184,212,10,0.265625,1807.10751771927
"ffa.1",0.14755082288757,109,9,0.240885416666667,934.802832126617
"ffa.1",0,98,16,0.348958333333333,883.250916719437
"ffa.1",0.278802295261994,116,16,0.26171875,974.501202821732
"ffa.1",0,213,14,0.348958333333333,1756.77064752579
