"Optimizer","Nu","Iter","Depth","Error","Time"
"sca.2",0.49900544468907,116,2,0.227864583333333,866.557642221451
"sca.2",0.104601551232048,69,3,0.231770833333333,1244.0953476429
"sca.2",0.0102945531001265,70,6,0.239583333333333,986.601322412491
"sca.2",0.0405764572388762,74,14,0.235677083333333,1206.87393808365
"sca.2",0.0873908692138669,142,1,0.229166666666667,1582.84210562706
"sca.2",0.492150059789337,254,1,0.236979166666667,1384.69380474091
"sca.2",0.073527012665535,52,14,0.23828125,980.468096017837
"sca.2",0.122995087161623,50,1,0.239583333333333,1176.4902472496
"sca.2",0.0138259438428868,112,12,0.24609375,1060.07389068604
"sca.2",0.0801430714938373,300,3,0.23828125,1514.73904275894
