"Optimizer","Nu","Iter","Depth","Error","Time"
"hs.1",0.0388951785396785,137,17,0.26171875,1374.02691221237
"hs.1",0.060542281891685,135,11,0.235677083333333,1153.41229987144
"hs.1",0.0522989083197899,184,6,0.251302083333333,1615.00188159943
"hs.1",0.0404685505200177,123,5,0.240885416666667,1069.64019203186
"hs.1",0.0663777820300311,54,3,0.25,840.850903987885
"hs.1",0.141091914498247,81,5,0.234375,1107.36913967133
"hs.1",0.0881923291482963,221,2,0.234375,1353.63259005547
"hs.1",0.0805429082829505,87,5,0.264322916666667,1022.1241569519
"hs.1",0.00582866263575852,186,9,0.231770833333333,1146.24233412743
"hs.1",0.151933874934912,71,1,0.234375,963.327288150787
