"Optimizer","Nu","Iter","Depth","Error","Time"
"sca.1",0.392686272053045,59,1,0.227864583333333,848.991372823715
"sca.1",0.0531870332645497,50,10,0.233072916666667,1088.07409763336
"sca.1",0.491527898045981,50,1,0.234375,1070.27406430244
"sca.1",0.015213562907189,156,20,0.23828125,1457.08641600609
"sca.1",0.246389429961655,78,1,0.243489583333333,1091.62693858147
"sca.1",0.0630416726086745,50,3,0.2265625,972.78609251976
"sca.1",0.123978736278589,153,1,0.231770833333333,1369.67370128632
"sca.1",0.458875538507025,68,1,0.247395833333333,928.793952226639
"sca.1",0.927462426993634,210,1,0.244791666666667,1065.45567893982
"sca.1",0.299050001804211,143,2,0.23046875,773.586545705795
