"Optimizer","Nu","Iter","Depth","Error","Time"
"mfo.1",0.0798780437161665,90,10,0.223958333333333,1066.69815135002
"mfo.1",0.232170042465088,300,1,0.239583333333333,1045.12331843376
"mfo.1",0.312414870218913,50,1,0.231770833333333,801.747232437134
"mfo.1",0.929650596717318,70,1,0.23828125,1235.18971562386
"mfo.1",0.65421430459471,78,1,0.239583333333333,805.999881982803
"mfo.1",0.127210635518514,254,2,0.255208333333333,1469.41988015175
"mfo.1",0.856314745122222,94,1,0.25390625,948.79715514183
"mfo.1",0.0146260024048388,129,15,0.247395833333333,1015.0812497139
"mfo.1",0.162150074495003,86,4,0.252604166666667,806.44859623909
"mfo.1",0.443864710771178,94,1,0.2421875,866.015577793121
