data,method,optimizer,fast,cross,loss_type,time,loss,loss_mse_acc_10,loss_mae_auc_10
CO2,svm,ga,TRUE,10,mae,3.40440011024475,2.3349053391446,10.7656672864498,2.51447269409347
CO2,svm,ga,TRUE,10,mae,2.47180128097534,2.38073892094688,11.5342787490439,2.56524932968985
CO2,svm,ga,TRUE,10,mae,1.29245686531067,2.41613524807664,12.8153642750872,2.63446880654186
CO2,svm,ga,TRUE,10,mae,2.278883934021,2.29079131648705,11.747485124311,2.74551453790643
CO2,svm,ga,TRUE,10,mae,2.5037853717804,1.76920124769764,12.1534936244734,2.58322906888075
CO2,svm,ga,TRUE,10,mae,2.31247711181641,1.99835483482957,15.7156980108426,2.52793759698294
CO2,svm,ga,TRUE,10,mae,2.21688008308411,2.13152285086717,13.6088140318696,2.80516334092521
CO2,svm,ga,TRUE,10,mae,2.63237118721008,2.30817984450119,14.8018257349631,2.9742620018535
CO2,svm,ga,TRUE,10,mae,1.30776834487915,2.2406574831292,10.1177310336485,2.36441828543064
CO2,svm,ga,TRUE,10,mae,1.49417495727539,2.25385778705986,10.7657158470669,2.3631455450353
