data,method,optimizer,fast,cross,loss_type,time,loss,loss_mse_acc_10,loss_mae_auc_10
CO2,gbm,hjn,FALSE,resub,mae,12.7816526889801,0.440698245586688,4.78608243156028,1.10087296773384
CO2,gbm,hjn,FALSE,resub,mae,10.0554072856903,0.451895049448211,5.03007418348206,1.11470336665014
CO2,gbm,hjn,FALSE,resub,mae,10.4439492225647,0.445327226364021,4.65742761807661,1.08084391077429
CO2,gbm,hjn,FALSE,resub,mae,8.50915956497192,0.437369895888214,3.9229291110307,1.01143899984534
CO2,gbm,hjn,FALSE,resub,mae,9.49577760696411,0.446716433832444,4.30341599584126,1.03111835258726
CO2,gbm,hjn,FALSE,resub,mae,9.60962772369385,0.440081780284234,4.21074065442499,1.0739408070903
CO2,gbm,hjn,FALSE,resub,mae,8.43332576751709,0.448236008176371,3.99984976691266,1.02837280381506
CO2,gbm,hjn,FALSE,resub,mae,8.13751530647278,0.454046012743288,3.89851454088755,0.982242026089077
CO2,gbm,hjn,FALSE,resub,mae,8.46885442733765,0.434793656208472,4.62499666982708,1.16506009183372
CO2,gbm,hjn,FALSE,resub,mae,7.84228348731995,0.451953082106622,4.06397291888552,0.980633477159457
